sample_id,iou,f1,precision,recall,accuracy,dice
24479170_15,0.7038902044296265,0.8262155652046204,0.8541138172149658,0.8000819683074951,0.9780986905097961,0.8262154459953308
24479215_15,0.6234635710716248,0.7680661678314209,0.7815723419189453,0.7550185322761536,0.9750840067863464,0.7680659890174866
24628885_15,0.5984119176864624,0.7487582564353943,0.8177668452262878,0.6904898285865784,0.9654293060302734,0.74875807762146
24629200_15,0.6749056577682495,0.8059030175209045,0.7949562668800354,0.8171551823616028,0.9724729061126709,0.805902898311615
24779275_15,0.6690394878387451,0.8017061352729797,0.8465588092803955,0.7613669037818909,0.9911973476409912,0.8017060160636902
25079170_15,0.6327987909317017,0.7751094102859497,0.7942318916320801,0.7568858861923218,0.9802271127700806,0.7751092910766602
26278720_15,0.4326341152191162,0.6039705276489258,0.7626248002052307,0.49995970726013184,0.9819204211235046,0.6039701104164124
26428735_15,0.69684898853302,0.821344792842865,0.8342289924621582,0.8088523745536804,0.9890751242637634,0.8213447332382202
26578720_15,0.566385805606842,0.7231755256652832,0.7899265885353088,0.6668264865875244,0.9815413355827332,0.7231753468513489
26878690_15,0.7180679440498352,0.8359017968177795,0.8643935322761536,0.8092281818389893,0.9934262037277222,0.83590167760849
