sample_id,iou,f1,precision,recall,accuracy,dice
22528885_15,0.6070544123649597,0.7554872632026672,0.7435153126716614,0.7678506374359131,0.9788479804992676,0.7554870247840881
22529065_15,0.7138559818267822,0.8330408930778503,0.814747154712677,0.8521747589111328,0.9788622260093689,0.8330407738685608
23278915_15,0.6831477284431458,0.8117502331733704,0.7871652841567993,0.8379202485084534,0.9596697688102722,0.8117501735687256
23278930_15,0.653157114982605,0.7901937365531921,0.7870438098907471,0.7933688163757324,0.9482755661010742,0.7901936769485474
23428540_15,0.6600557565689087,0.7952213883399963,0.7661747336387634,0.8265568017959595,0.9901955723762512,0.795221209526062
23428810_15,0.6266701817512512,0.7704945802688599,0.7633625268936157,0.777760922908783,0.9905124306678772,0.7704944610595703
23429080_15,0.679507315158844,0.809174656867981,0.8453971147537231,0.7759285569190979,0.9512906670570374,0.8091745972633362
23729020_15,0.4079877734184265,0.5795335173606873,0.7006825804710388,0.494101881980896,0.9469733238220215,0.5795331001281738
23878540_15,0.6820144653320312,0.8109497427940369,0.7775744199752808,0.8473182916641235,0.9849444627761841,0.8109495639801025
24029035_15,0.5565913319587708,0.7151414752006531,0.6909025311470032,0.7411425113677979,0.972158670425415,0.715141236782074
24478825_15,0.6714075207710266,0.8034038543701172,0.8076351881027222,0.7992163896560669,0.971382200717926,0.8034037351608276
24478855_15,0.6323525905609131,0.7747746706008911,0.7996399402618408,0.7514088749885559,0.9653400182723999,0.7747744917869568
24479170_15,0.7050064206123352,0.8269839286804199,0.8408094644546509,0.8136056065559387,0.9778475761413574,0.8269838690757751
24479215_15,0.6188651919364929,0.7645668387413025,0.7656424641609192,0.7634939551353455,0.974307119846344,0.7645667195320129
24628885_15,0.6145899891853333,0.7612956166267395,0.8183474540710449,0.7116798162460327,0.9667040109634399,0.7612954378128052
24629200_15,0.6659374237060547,0.799474835395813,0.7728906869888306,0.8279526233673096,0.9709537625312805,0.7994747161865234
24779275_15,0.7003754377365112,0.8237892985343933,0.8141435384750366,0.8336660861968994,0.991664469242096,0.8237891793251038
25079170_15,0.6543755531311035,0.7910847663879395,0.7666515111923218,0.8171263933181763,0.9805701971054077,0.7910846471786499
26278720_15,0.5137796998023987,0.6788040995597839,0.7260691523551941,0.6373160481452942,0.9833688735961914,0.6788038015365601
26428735_15,0.686578094959259,0.8141670823097229,0.7950827479362488,0.8341898322105408,0.9881768822669983,0.8141669631004333
26578720_15,0.5782812833786011,0.7327989935874939,0.7724096775054932,0.6970523595809937,0.9816200137138367,0.7327987551689148
26878690_15,0.7105372548103333,0.8307768106460571,0.8195765018463135,0.8422873020172119,0.9929004311561584,0.8307767510414124
